uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1617289722","01 Apr 2021, 15:08","David Bowie","","Diamond Dogs (2016 Remaster)","","Rebel Rebel - 2016 Remaster",""
"1617289486","01 Apr 2021, 15:04","Bachman-Turner Overdrive","","Not Fragile","2af9b4d2-348b-4d4e-a715-8cc6bd830bee","You Ain't Seen Nothing Yet","1690d8c1-7978-413e-ba44-926fc009cc0c"
"1617289306","01 Apr 2021, 15:01","Queen","0383dadf-2a4e-4d10-a46a-e9e041da8eb3","Sheer Heart Attack (Deluxe Edition 2011 Remaster)","","Killer Queen - Remastered 2011",""
"1617289093","01 Apr 2021, 14:58","Suzi Quatro","2c16cb3f-e85f-4158-889f-ffc038f5792d","Suzi… and Other Four Letter Words (2017 Remaster)","24cbaeca-ea4d-4a55-b7f2-4489b87114fa","She's in Love with You - 2017 Remaster","0aeebdc2-7cb2-4b52-bba1-1549e044b107"
"1617288865","01 Apr 2021, 14:54","Suzi Quatro","2c16cb3f-e85f-4158-889f-ffc038f5792d","Quatro","0676d2ab-7a6f-4154-93d1-fde1b16e84e4","Devil Gate Drive","017f9ca7-4844-4686-b7ed-a9513def8a2c"
"1617288649","01 Apr 2021, 14:50","Suzi Quatro","2c16cb3f-e85f-4158-889f-ffc038f5792d","Suzi Quatro","2a2a6650-ef22-4c30-92b9-c63943eba34a","Can the Can","00180e58-c376-3743-9543-bb1d3b6cffb7"
"1617288415","01 Apr 2021, 14:46","Suzi Quatro","2c16cb3f-e85f-4158-889f-ffc038f5792d","If You Knew Suzi… (2017 Remaster)","","If You Can't Give Me Love - 2017 Remaster","3b9ed553-e325-44c9-aacb-b620c8b078f4"
"1617287647","01 Apr 2021, 14:34","Suzi Quatro","2c16cb3f-e85f-4158-889f-ffc038f5792d","If You Knew Suzi… (2017 Remaster)","","Stumblin' In - 2017 Remaster","6d6f1101-146e-4459-b149-0631d777f027"
"1617287405","01 Apr 2021, 14:30","Rainbow","","Difficult to Cure","3fc32485-b2dd-4088-9f26-5d9b348d189c","I Surrender","02dbacad-f696-3985-b310-12dd1aef337e"
"1617286898","01 Apr 2021, 14:21","Rainbow","","Rising","01b615df-6c4d-4576-8920-6097121e9c63","Stargazer","0350f524-b8a4-4a0e-ba1f-adef285e9b8c"
